"bid","beer_name","beer_abv","beer_ibu","beer_slug","beer_style","rating_score","rating_count","auth_rating"
"503801","Bran?k Sv?tl?","4,1","0","pivovary-staropramen-branik-svetly","Pilsner - Czech","2.78006","3518",
"198540","Primus","3,8","0","plzensky-prazdroj-primus","Table Beer","2.65015","646",
"548885","ESB","5","38","stallhagen-esb","Extra Special / Strong Bitter","3.15308","227",
"573833","Hiisi Pl?kki","6,3","63","hiisi-hiisi-plakki","IPA - Black / Cascadian Dark Ale","3.53142","716",
"579825","Prykmestar KahviStout","6","0","vakka-suomen-panimo-osakeyhtio-prykmestar-kahvistout","Stout - Other","3.20581","215",
"571029","Basso","5,5","0","hiisi-basso","California Common","0","9",
"420344","Mandarina IPA","7,5","50","nogne-o-mandarina-ipa","IPA - American","3.71967","1673",
"158573","Libertine Black Ale","7,2","65","brewdog-libertine-black-ale","IPA - Black / Cascadian Dark Ale","3.84054","29443",
"576509","D-day","8,5","85","hiisi-d-day","IPA - Imperial / Double","3.5","10",
"205064","Hoppy Joe","4,7","45","lervig-hoppy-joe","Red Ale - American Amber / Red","3.50076","19455",
"433040","Total Hubris","4,5","0","to-ol-total-hubris","Lager - Pale","3.6683","1074",
"462984","Sininen 3,5%","3,5","14","hartwall-sininen-3-5","Lager - Pale","2.2374","1131",
"123800","Sundland Kreosot","6,5","80","haandbryggeriet-sundland-kreosot","IPA - Black / Cascadian Dark Ale","3.71133","1209",
"95236","Rayon Vert","7","32","green-flash-brewing-co-rayon-vert","Pale Ale - Belgian","3.49443","13234",
"106769","Keisari M?nchener","4,5","29","nokian-panimo-keisari-munchener","Lager - Dunkel Munich","2.98268","2930",
"36800","Lapin Kulta Premium III","4,5","18","hartwall-lapin-kulta-premium-iii","Lager - Pale","2.48242","10014",
"42638","Atlas 3 Sisters","4,2","0","orkney-brewery-atlas-3-sisters","Scottish Ale","3.33201","1137",
"473937","Ruby Jazz Ale","4,7","50","pyynikin-kasityolaispanimo-ruby-jazz-ale","Red Ale - American Amber / Red","3.19075","3907",
"302487","Dark Horizon 4th Edition","16","100","nogne-o-dark-horizon-4th-edition","Stout - Imperial / Double","4.37286","5140",
"455856","Prykmestar Vehn?","4,5","13","vakka-suomen-panimo-osakeyhtio-prykmestar-vehna","Hefeweizen","3.26154","1451",
"59028","Piper Wit","4,7","0","suomenlinnan-panimo-piper-wit","Witbier","3.20413","1815",
"94921","Lapin Kulta Luomu Jouluolut","4,6","0","hartwall-lapin-kulta-luomu-jouluolut","Lager - Winter","2.61437","1211",
"264805","Jouluolut","4,6","20","sinebrychoff-carlsberg-group-jouluolut","Lager - Winter","2.6273","2013",
"8932","Fursty Ferret","4,4","0","badger-ales-hall-woodhouse-fursty-ferret","English Bitter","3.40662","15540",
"69423","Stallhagen III","4,5","0","stallhagen-stallhagen-iii","Lager - Pale","2.96506","1660",
"227","Lia Fail","4,7","0","inveralmond-brewery-lia-fail","Dark Ale","3.45565","6336",
"536547","Hansakauppiaan Baltic Porter","8,5","0","ukonmalja-hansakauppiaan-baltic-porter","Porter - Baltic","3.66667","27",
"454641","Rakki","4,5","39","hiisi-rakki","IPA - Session / India Session Ale","3.30864","1488",
"322248","Vintage Ale (2013)","8,5","0","fuller-smith-turner-vintage-ale-2013","Old Ale","3.92928","3362",
"5385","Budweiser Budvar B:ORIGINAL / Czechvar B:ORIGINAL","5","32","budejovicky-budvar-budweiser-budvar-b-original-czechvar-b-original","Pilsner - Czech","3.28232","82522",
"230","Houblon Chouffe","9","47","brasserie-d-achouffe-houblon-chouffe","IPA - Belgian","3.76682","92213",
"76012","McGrath's Craft Irish Red No. 4","4,3","0","clanconnel-brewing-co-mcgrath-s-craft-irish-red-no-4","Red Ale - Irish","3.32657","875",
"100415","Ayinger Winter Bock","6,7","0","brauerei-aying-ayinger-winter-bock","Doppelbock ","3.51518","3622",
"473047","Hello My Name Is Sonja","8,2","60","brewdog-hello-my-name-is-sonja","IPA - Imperial / Double","3.89681","3358",
"95373","Old Winter Ale","5,3","0","fuller-smith-turner-old-winter-ale","Winter Ale","3.36881","7737",
"412223","Katajan Kuiske","6,3","0","rekolan-panimo-katajan-kuiske","Rye Beer","3.23887","629",
"95737","Kievari Tuomas","4,1","0","laitilan-wirvoitusjuomatehdas-kievari-tuomas","English Mild Ale","3.09848","99",
"219082","Organic Chocolate Stout","5","28","samuel-smith-s-old-brewery-organic-chocolate-stout","Stout - Milk / Sweet","4.09266","110028",
"10032","Hr. Frederiksen","10,5","85","amager-bryghus-hr-frederiksen","Stout - American Imperial / Double","3.97683","8081",
"245413","Hoppy Christmas","7,2","66","brewdog-hoppy-christmas","IPA - American","3.85461","18607",
"9234","Hightail Ale","4,5","27","mountain-goat-beer-hightail-ale","Red Ale - American Amber / Red","3.49849","4786",
"414","Hibernation Ale","8,7","50","great-divide-brewing-company-hibernation-ale","Old Ale","3.66677","62096",
"23701","Saku Tume","6,7","0","saku-olletehase-saku-tume","Bock","3.07544","2777",
"4589","Breakfast Stout","8,3","60","founders-brewing-co-breakfast-stout","Stout - Oatmeal","4.17986","245876",
"88877","Pakkaspaavo (2014)","4,7","0","panimo-and-tislaamo-teerenpeli-pakkaspaavo-2014","Winter Ale","3.0945","545",
"466975","Mokkamatti","7","0","panimo-tislaamo-teerenpeli-mokkamatti","Stout - Milk / Sweet","3.4878","205",
"117621","Karhu Ruis","4,6","0","sinebrychoff-karhu-ruis","Rye Beer","2.69779","340",
"1826","Brooklyn East IPA","6,9","47","brooklyn-brewery-brooklyn-east-ipa","IPA - English","3.54452","142619",
"65947","Konrad's Stout","10,4","70","lervig-konrad-s-stout","Stout - Russian Imperial","3.90395","14896",
"38104","La Trappe Bockbier","7","38","bierbrouwerij-de-koningshoeven-la-trappe-bockbier","Bock","3.54472","31493",
"478","Very Bad Elf","7,5","0","ridgeway-brewing-very-bad-elf","Winter Ale","3.30299","7015",
"12897","P?re No?l","7","50","brouwerij-de-ranke-pere-noel","Pale Ale - Belgian","3.46746","13861",
"18894","Huvila X-Porter","7","50","malmgardin-panimo-huvila-x-porter","Porter - Other","3.59617","2896",
"15068","Golden Pride","8,5","0","fuller-smith-turner-golden-pride","Strong Ale - English","3.6141","9446",
"284487","Kestiolut","4,5","0","savuhovi-kestiolut","Lager - Euro","2.29545","22",
"65993","Underlig Jul (2006)","6,5","0","nogne-o-underlig-jul-2006","Winter Ale","3.594","1476",
"474452","Ridiculously Close To Sanity","6,7","0","to-ol-ridiculously-close-to-sanity","IPA - American","3.86591","591",
"505080","Kiira","4,5","0","hiisi-kiira","Dark Ale","2.9488","166",
"42871","Imperial Stout","9","75","nogne-o-imperial-stout","Stout - Russian Imperial","4.00724","19622",
"19475","Aecht Schlenkerla Eiche - Doppelbock","8","40","brauerei-schlenkerla-aecht-schlenkerla-eiche-doppelbock","Rauchbier","3.74655","17909",
"51547","Hippaheikki","4,7","0","panimo-tislaamo-teerenpeli-hippaheikki","Extra Special / Strong Bitter","3.18953","2464",
"298473","Mufloni Onward ZPA","5","0","panimoravintola-beer-hunter-s-mufloni-onward-zpa","Pale Ale - New Zealand","3.48","50",
"43695","Siperia","8","72","koskipanimo-siperia","Stout - American Imperial / Double","3.86385","4135",
"85106","Kievari Kekri","5,9","27","laitilan-wirvoitusjuomatehdas-kievari-kekri","M?rzen","2.9862","652",
"14520","Chakra Premium Lager","4,7","0","chakra-brewery-chakra-premium-lager","Lager - Pale","2.97221","2987",
"480132","Mufloni Huurupukki","4,5","0","panimoravintola-beer-hunter-s-mufloni-huurupukki","Porter - Other","2.97858","1517",
"491728","Santa Paws Scotch Ale","4,5","35","brewdog-santa-paws-scotch-ale","Scottish Ale","3.30006","25637",
"485728","Julesnadder","4,5","0","nogne-o-julesnadder","Winter Ale","3.30338","2885",
"347877","Global Pale Ale GPA","4,5","40","nogne-o-global-pale-ale-gpa","Pale Ale - American","3.65971","18001",
"259529","Jouluolut","4,5","27","malmgardin-panimo-jouluolut","Winter Ale","3.04041","1454",
"68096","Russian Imperial Stout","8,1","73","hornbeer-russian-imperial-stout","Stout - Russian Imperial","3.75395","2786",
"46422","Wandle","3,8","0","sambrook-s-brewery-wandle","English Bitter","3.27924","6343",
"197526","Pumphouse Pale Ale","4,2","0","sambrook-s-brewery-pumphouse-pale-ale","Pale Ale - English","3.15304","8300",
"151985","Kievari Espi","4,5","0","laitilan-wirvoitusjuomatehdas-kievari-espi","English Bitter","3.00658","114",
"119792","Revelation","5,7","65","dark-star-brewing-co-revelation","Pale Ale - American","3.73225","7240",
"526015","Mufloni Aamupala Stout","4","0","panimoravintola-beer-hunter-s-mufloni-aamupala-stout","Stout - Other","3.10714","294",
"458529","Blueberry Beauregarde","6,6","0","magic-rock-brewing-blueberry-beauregarde","Fruit Beer","3.40491","234",
"379040","Half A World Away","9","50","nogne-o-half-a-world-away","Red Ale - Imperial / Double","3.75136","1101",
"67675","Human Cannonball","9,2","0","magic-rock-brewing-human-cannonball","IPA - Imperial / Double","4.20885","5055",
"270272","The Great Alphonso","5,6","0","magic-rock-brewing-the-great-alphonso","Pale Ale - American","3.74143","1691",
"70150","Kozel ?ern? / Dark","3,8","0","pivovar-velke-popovice-kozel-cerny","Lager - Dark","3.33005","26965",
"331298","Tuntematon Sotilas","4,5","1","olvi-tuntematon-sotilas","Blonde Ale","2.41535","316",
"451765","Kukko Lager 4.7%","4,7","22","laitilan-wirvoitusjuomatehdas-kukko-lager-4-7","Lager - Pale","2.64228","3704",
"237500","Gamma Ray","5,4","45","beavertown-gamma-ray","Pale Ale - American","3.90537","45109",
"485558","Lutakko","4,5","0","hiisi-lutakko","IPA - American","3.26064","47",
"124935","Keisari Dark","4,5","30","nokian-panimo-keisari-dark","Lager - Dark","2.9052","1991",
"9549","Prykmestar Talviolut","3,8","32","vakka-suomen-panimo-osakeyhtio-prykmestar-talviolut","Lager - Dunkel Munich","2.92868","638",
"55151","Peroni Original","4,7","0","birra-peroni-peroni-original","Lager - Pale","3.06267","86470",
"480401","Kievari Tuomas 2013","4,6","23","laitilan-wirvoitusjuomatehdas-kievari-tuomas-2013","Pale Ale - English","3.03419","117",
"5052","Havrestout","4,5","25","nogne-o-havrestout","Stout - Oatmeal","3.45701","5809",
"31859","Bitter","4,5","30","nogne-o-bitter","English Bitter","3.41903","5598",
"23027","Prykmestar Pale Ale","4,2","0","vakka-suomen-panimo-osakeyhtio-prykmestar-pale-ale","Pale Ale - English","2.98845","844",
"31823","#100","10","80","nogne-o-100","Barleywine - American","3.87463","13372",
"61353","Skal?k 11%","5","0","rohozec-skalak-11","Pilsner - Czech","3.00021","1164",
"16851","Schneider Weisse Mein Aventinus (TAP6)","8,2","16","schneider-weisse-g-schneider-and-sohn-schneider-weisse-mein-aventinus-tap6","Weizenbock","3.91005","69824",
"3478","Abbot Ale","5","0","greene-king-abbot-ale","Extra Special / Strong Bitter","3.2881","26910",
"18485","TEA (Traditional English Ale)","4,2","0","hogs-back-brewery-tea-traditional-english-ale","Traditional Ale","3.42429","8618",
"469466","Black Tokyo Horizon","16","0","mikkeller-black-tokyo-horizon","Stout - American Imperial / Double","4.34474","2726",
"17636","Sapporo Premium Beer","4,7","24","sapporo-breweries-sapporo-premium-beer","Lager - Pale","3.1658","193000",
"339986","Kuohu Valioluokka Pils","4,7","35","mallaskoski-brewery-kuohu-valioluokka-pils","Pilsner - Other","2.90136","1176",
"7983","Cream Ale","4,9","0","mikkeller-cream-ale","Cream Ale","3.47188","7149",
"2962","Bishops Finger","5,2","0","shepherd-neame-bishops-finger","Extra Special / Strong Bitter","3.32202","23349",
"196338","Jack Hammer","7,2","250","brewdog-jack-hammer","IPA - American","3.88632","60219",
"307691","Fizz Original Dry Cider","4,7","0","olvi-fizz-original-dry-cider","Cider","2.52236","369",
"467591","Kuuratursas Imperial Stout","8","0","ukonmalja-kuuratursas-imperial-stout","Stout - American Imperial / Double","0","5",
"186700","Mot?rhead Bastards Lager","4,7","0","kronleins-bryggeri-motorhead-bastards-lager","Lager - Pale","2.71132","6619",
"33052","Keisari M?nchener IV","5,7","29","nokian-panimo-keisari-munchener-iv","Lager - Dunkel Munich","3.01061","165",
"115958","Paradox Jura","15","70","brewdog-paradox-jura","Stout - American Imperial / Double","4.20822","5349",
"7408","Weihenstephaner Vitus","7,7","17","bayerische-staatsbrauerei-weihenstephan-weihenstephaner-vitus","Weizenbock","3.92335","68230",
"392289","Alkemisti Enkel","6,1","0","ukonmalja-alkemisti-enkel","Blonde Ale - Belgian Blonde / Golden","0","6",
"111292","Pirkka Lager","4,5","0","ruokakesko-pirkka-lager","Lager - Pale","2.21962","1078",
"76692","Kukko Ale (4,3%)","4,3","20","laitilan-wirvoitusjuomatehdas-kukko-ale-4-3","Red Ale - American Amber / Red","2.90653","2113",
"73592","Nobelaner Premium Pils","4,9","0","frankfurter-brauhaus-nobelaner-premium-pils","Pilsner - German","2.33448","2030",
"198946","Pikkupomo","6","0","ruosniemen-panimo-pikkupomo","Red Ale - American Amber / Red","3.36029","1079",
"13244","Old Foghorn","8,2","52","anchor-brewing-company-old-foghorn","Barleywine - English","3.67384","22206",
"77068","KOFF III","4,5","16","sinebrychoff-koff-iii","Lager - Pale","2.36862","7509",
"9459","Sandels 4.7%","4,7","15","olvi-sandels-4-7","Lager - Euro","2.8022","8717",
"9254","Lagerbier Hell","5,2","0","augustiner-brau-munchen-lagerbier-hell","Lager - Helles","3.65514","37509",
"4168","Westmalle Trappist Dubbel","7","24","brouwerij-der-trappisten-van-westmalle-westmalle-trappist-dubbel","Belgian Dubbel","3.7596","90739",
"471","Aecht Schlenkerla Rauchbier - M?rzen","5,1","30","schlenkerla-heller-brau-trum-aecht-schlenkerla-rauchbier-marzen","Rauchbier","3.62934","58835",
"177902","Hoppe IPA","6","0","suomenlinnan-panimo-hoppe-ipa","IPA - English","3.34508","3163",
"436376","Two Tree Porter","7,2","0","sinebrychoff-two-tree-porter","Porter - Baltic","3.54688","1152",
"325301","Huvila Arctic Circle Ale","7,3","60","malmgardin-panimo-huvila-arctic-circle-ale","Sahti","3.34241","4694",
"18899","Huvila Black Door H.O.D.A","3,9","120","malmgardin-panimo-huvila-black-door-h-o-d-a","Pale Ale - International","3.38124","461",
"456280","Proto #3","5","35","malmgardin-panimo-proto-3","Red Ale - American Amber / Red","3.46226","106",
"256182","Ceci N'est Pas Une Belge","8","28","malmgardin-panimo-ceci-n-est-pas-une-belge","Belgian Strong Dark Ale","3.4654","3288",
"7847","Porter","5,6","32","sierra-nevada-brewing-co-porter","Porter - American","3.56366","50822",
"56093","Somersby Apple Cider","4,5","0","carlsberg-group-somersby-apple-cider","Cider","3.26915","26218",
"443415","Lumooja","5,3","45","hiisi-lumooja","IPA - Belgian","3.22845","58",
"6483","Scottish Oat Stout","7","0","belhaven-brewery-scottish-oat-stout","Stout - Oatmeal","3.73935","16472",
"42165","Kievari Portteri","6,5","0","laitilan-wirvoitusjuomatehdas-kievari-portteri","Porter - Other","3.15147","170",
"198060","Kukko Vahva Pils","5,5","35","laitilan-wirvoitusjuomatehdas-kukko-vahva-pils","Pilsner - Other","2.81326","909",
"58347","Keller-Bier 1402","4,8","0","stortebeker-braumanufaktur-keller-bier-1402","Kellerbier / Zwickelbier","3.26944","6583",
"351432","Finkbr?u Pils 2.8%","2,8","0","oettinger-brauerei-finkbrau-pils-2-8","Pilsner - Other","2.0429","641",
"84508","India Saison","7,5","41","nogne-o-india-saison","Saison / Farmhouse Ale","3.73727","7561",
"75649","Tiger Baby: Open Windows Open Hills","8","0","mikkeller-tiger-baby-open-windows-open-hills","Pale Ale - American","3.73022","5977",
"406947","Hello My Name is Mette Marit","8,2","60","brewdog-hello-my-name-is-mette-marit","IPA - Imperial / Double","3.68514","3022",
"441462","Raivoava Rakki","6,2","60","hiisi-raivoava-rakki","IPA - American","3.56114","2715",
"161040","Hopped-Up Goose Juice Rye IPA","7","60","hoppin-frog-brewery-hopped-up-goose-juice-rye-ipa","Rye IPA","3.74246","7228",
"660490","Lapin Kulta Export","5,2","21","hartwall-lapin-kulta-export","Lager - Euro","2.70434","12423",
"5519","Foster's Lager","4","12","foster-s-group-foster-s-lager","Lager - Pale","2.74583","88167",
"89431","Southwold Bitter","4,1","33","adnams-southwold-bitter","English Bitter","3.26788","11382",
"30447","Bernstein-Weizen Alkoholfrei","0,5","0","stortebeker-braumanufaktur-bernstein-weizen-alkoholfrei","Non-Alcoholic","2.42518","1517",
"412234","Pikkuportteri","4,2","36","pyynikin-kasityolaispanimo-pikkuportteri","Porter - Other","3.21852","1334",
"6439","San Miguel","5","4","carlsberg-uk-san-miguel","Lager - Euro","2.95007","73154",
"135564","Finkbr?u Pils","4,7","15","oettinger-brauerei-finkbrau-pils","Pilsner - Other","2.45857","8429",
"326843","Terminal Pale Ale","3,7","30","brewfist-terminal-pale-ale","Pale Ale - American","3.38006","3437",
"5784","Barrel-Aged B.O.R.I.S. The Crusher Oatmeal Imperial Stout","9,4","60","hoppin-frog-brewery-barrel-aged-b-o-r-i-s-the-crusher-oatmeal-imperial-stout","Stout - Imperial Oatmeal","4.1983","18122",
"135972","Hop Heathen Imperial Black India Pale Ale","8,8","70","hoppin-frog-brewery-hop-heathen-imperial-black-india-pale-ale","IPA - Imperial / Double Black","3.85099","4983",
"419679","Cannonball XPA","5,3","0","liquid-riot-bottling-cannonball-xpa","Pale Ale - American","3.7681","1685",
"77283","Keisari Lager","4,5","24","nokian-panimo-keisari-lager","Lager - Pale","2.81175","2749",
"38084","Stadin Lager","5,4","0","stadin-panimo-stadin-lager","Lager - Euro","3.34416","77",
"411757","Drink'in The Sun (1.4%)","1,4","0","mikkeller-drink-in-the-sun-1-4","Pale Wheat Ale - American","3.25649","539",
"218920","Mets?n Henki","4,5","0","rekolan-panimo-metsan-henki","Brown Ale - English","3.05538","1562",
"56674","Czechet Pils","4,6","0","mikkeller-czechet-pils","Pilsner - Czech","3.45673","2109",
"10839","Nanny State","0,5","45","brewdog-nanny-state","Non-Alcoholic","2.79729","24279",
"330091","Koff Rock","4,7","1","sinebrychoff-carlsberg-group-koff-rock","Lager - Pale","2.36364","473",
"3834","Coors Light","4,2","10","coors-brewing-company-coors-light","Lager - American Light","2.34468","294289",
"307089","Kukko Ale (5,0%)","5","0","laitilan-wirvoitusjuomatehdas-kukko-ale-5-0","Red Ale - American Amber / Red","3.04915","117",
"167112","Prykmestar Double IPA","8,5","92","vakka-suomen-panimo-osakeyhtio-prykmestar-double-ipa","IPA - Imperial / Double","3.42214","2055",
"55014","S?nner K?lsch","4,8","19","sunner-brauerei-und-brennerei-sunner-kolsch","K?lsch","3.44265","14251",
"790549","Chipotle Ale","5,4","40","rogue-ales-and-spirits-chipotle-ale","Spiced / Herbed Beer","3.33153","25723",
"4862","Imperial IPA","9","101","green-flash-brewing-co-imperial-ipa","IPA - Imperial / Double","3.91694","34504",
"60245","Dark Arts","6","0","magic-rock-brewing-dark-arts","Stout - Other","3.77698","14011",
"121293","Magic 8 Ball","7","0","magic-rock-brewing-magic-8-ball","IPA - Black / Cascadian Dark Ale","3.86135","3141",
"1010154","Grand Cru Paques Brune","9","45","stadin-panimo-grand-cru-paques-brune","Belgian Strong Dark Ale","3.34428","533",
"6875","Lancaster Bomber","4,4","0","marston-s-brewery-lancaster-bomber","English Bitter","3.37992","14103",
"49848","Marsalkka Vaalea","4,6","20","saimaan-juomatehdas-marsalkka-vaalea","Lager - Pale","2.9054","954",
"174502","Rentoreino","4,7","0","panimo-tislaamo-teerenpeli-rentoreino","Rye Beer","3.18523","220",
"341692","Onnenpekka","4,7","0","panimo-tislaamo-teerenpeli-onnenpekka","Pilsner - Other","3.00913","1670",
"25980","India Pale Ale","5,3","0","fuller-smith-turner-india-pale-ale","IPA - English","3.40903","33532",
"252231","American Barley Wine","8","80","stadin-panimo-american-barley-wine","Barleywine - American","3.48346","907",
"28493","American Dream","4,6","0","mikkeller-american-dream","Pilsner - Other","3.60407","30834",
"20208","Old Rascal","4,5","0","thatchers-thatchers-old-rascal","Cider","3.57346","2389",
"433018","Beach Blonde","4,4","0","sunny-republic-brewing-beach-blonde","Pale Ale - American","3.07657","653",
"250382","Happy Joe Dry Apple Cider","4,7","0","hartwall-happy-joe-dry-apple","Cider","2.90637","753",
"256478","Omenasiideri","4,7","0","nokian-panimo-omenasiideri","Cider","3.16667","90",
"40397","Prykmestar SavuKataja","9","0","vakka-suomen-panimo-osakeyhtio-prykmestar-savukataja","Rauchbier","3.59081","1638",
"5860","Heineken","5","19","heineken-heineken","Lager - Euro","2.92102","347597",
"6337","Kilkenny","4,3","0","guinness-kilkenny","Red Ale - Irish","3.41613","107517",
"111623","King's County Brown Ale","5,5","0","norrebro-bryghus-king-s-county-brown-ale","Brown Ale - American","3.40713","2105",
"130571","Young's Double Chocolate Stout","5,2","25","charles-wells-brewery-marston-s-young-s-double-chocolate-stout","Stout - Milk / Sweet","3.71511","145293",
"174495","Vehn?olut","5,4","0","panimoravintola-koulu-vehnaolut","Witbier","3.3946","389",
"6422","Hoegaarden Wit / Blanche","4,9","15","brouwerij-van-hoegaarden-hoegaarden-blanche","Witbier","3.59138","245110",
"487","Westmalle Trappist Tripel","9,5","36","brouwerij-der-trappisten-van-westmalle-westmalle-trappist-tripel","Belgian Tripel","3.88771","117954",
"393828","Viikinkien Voimaolut Harald","4,7","0","stallhagen-viikinkien-voimaolut-harald","Lager - Pale","3.0835","488",
"332969","Trooper","4,7","35","robinsons-brewery-trooper","Extra Special / Strong Bitter","3.38918","80746",
"348407","Grillimaisteri III-olut","4,5","0","laitilan-wirvoitusjuomatehdas-grillimaisteri-iii-olut","Pilsner - Other","2.33636","55",
"421","Twisted Thistle IPA","5,6","45","belhaven-brewery-twisted-thistle-ipa","IPA - International","3.43231","55916",
"4072","Chimay Red / Rouge / Rood (Premi?re)","7","19","bieres-de-chimay-chimay-red-rouge-rood-premiere","Belgian Dubbel","3.80033","111753",
"304295","Kiraz","4,5","20","stadin-panimo-kiraz","Lambic - Traditional","0","2",
"392370","Kaksi Kotia, Sanoi Kettu 6.3%","6,3","0","rekolan-panimo-kaksi-kotia-sanoi-kettu-6-3","Belgian Strong Golden Ale","3.18388","363",
"24433","Sleepy Bulldog Pale Ale","4,8","40","gotlands-bryggeri-sleepy-bulldog-pale-ale","Pale Ale - English","3.45653","25314",
"38370","Colomba","5","0","brasserie-pietra-french-craft-brewers-colomba","Witbier","3.23362","4944",
"871","Kasteel Donker","11","14","brouwerij-van-honsebrouck-kasteel-donker","Belgian Quad","3.68245","38035",
"338346","FAKE Lager","4,7","40","brewdog-fake-lager","Pilsner - Czech","3.30222","4965",
"5742","2XIPA","8,2","80","southern-tier-brewing-company-2xipa","IPA - Imperial / Double","3.82524","122673",
"13693","Kapuziner Hefe-Wei?bier","5,4","0","kulmbacher-brauerei-kapuziner-hefe-weissbier","Hefeweizen","3.54407","16150",
"6373","West Coast IPA (-2013)","7,3","95","green-flash-brewing-company-west-coast-ipa-2013","IPA - American","3.86939","69576",
"163071","RauchPils","4,6","0","mikkeller-rauchpils","Rauchbier","3.49255","1711",
"109771","UnderDog Atlantic Lager","4,7","0","flying-dog-brewery-underdog-atlantic-lager","Lager - Pale","3.29989","17836",
"114689","Aura","4,5","19","hartwall-aura","Lager - Pale","2.65402","5251",
"14564","Franziskaner Hefe-Weissbier Naturtr?b","5","12","spaten-franziskaner-lowenbrau-gruppe-franziskaner-hefe-weissbier-naturtrub","Hefeweizen","3.74335","200316",
"37316","1795 Original Czech Lager","4,7","0","samson-budejovicky-mestansky-pivovar-1795-original-czech-lager","Pilsner - Czech","3.30052","7917",
"33376","Keisari Luomu","4,5","26","nokian-panimo-keisari-luomu","Pilsner - Other","2.92028","2863",
"59424","Saku Originaal","4,6","10","saku-olletehase-carlsberg-group-saku-originaal","Lager - Pale","2.66361","6806",
"37809","Karjala III","4,6","18","hartwall-karjala-iii","Lager - Pale","2.22828","7227",
"155182","Skrimshander IPA","4,5","0","hopdaemon-brewery-skrimshander-ipa","IPA - English","3.14598","2199",
"3692","Red Stripe","4,7","23","desnoes-geddes-red-stripe","Lager - North American Adjunct","3.08105","136492",
"7364","Grimbergen Dubbel","6,5","22","brouwerij-alken-maes-heineken-grimbergen-dubbel","Belgian Dubbel","3.6387","63774",
"335076","Kievari K?lssi","4,6","0","laitilan-wirvoitusjuomatehdas-kievari-kolssi","K?lsch","2.82927","82",
"78615","Freedom IPA","6,5","0","slottskallans-bryggeri-freedom-ipa","Gluten-Free","3.29031","2363",
"7705","Jaipur","5,9","55","thornbridge-brewery-jaipur","IPA - English","3.71471","45891",
"181541","Nelson Pale Ale","4,6","39","ugly-duck-brewing-co-nelson-pale-ale","Pale Ale - New Zealand","3.35815","742",
"375511","Palokka Savuhumala","4,5","0","malmgardin-panimo-palokka-savuhumala","Blonde Ale","0","5",
"323292","Radler","2","0","foster-s-group-limited-radler","Shandy / Radler","2.57328","2047",
"2","Grimbergen Blonde","6,7","22","brouwerij-alken-maes-grimbergen-blonde","Blonde Ale - Belgian Blonde / Golden","3.50046","78503",
"110964","Spitzkrug Premium","4,6","20","frankfurter-brauhaus-spitzkrug-premium","Lager - Pale","2.28542","120",
"918","Titan IPA","7,1","65","great-divide-brewing-company-titan-ipa","IPA - American","3.66204","101685",
"334125","IPA Is Dead Goldings","6,7","75","brewdog-ipa-is-dead-goldings","IPA - American","3.50246","3043",
"335079","Brit Hop","4","0","fuller-smith-turner-brit-hop","Golden Ale","3.30203","1480",
"12145","Chocolate Porter","6,5","0","meantime-brewing-company-chocolate-porter","Porter - English","3.61869","12453",
"3775","Doggie Style Classic Pale Ale","5,5","35","flying-dog-brewery-doggie-style-classic-pale-ale","Pale Ale - American","3.55931","79821",
"12268","Kipling","5,2","0","thornbridge-brewery-kipling","Pale Ale - New Zealand","3.69848","12913",
"23586","Kru?ovice ?ern?","3,8","19","heineken-ceska-republika-krusovice-cerne","Lager - Dark","3.20355","17120",
"5856","Newcastle Brown Ale","4,7","18","john-smith-s-newcastle-brown-ale","Brown Ale - English","3.41395","210900",
"360972","Keisari 66 American Pale Ale","4,2","55","nokian-panimo-keisari-66-american-pale-ale","Pale Ale - American","3.26631","5256",
"5848","Corona Extra (Coronita, Mega)","4,5","19","grupo-modelo-corona-extra-coronita-mega","Lager - North American Adjunct","3.04113","342539",
"177366","Kes?olut ","4,8","0","panimoravintola-koulu-kesaolut","Lager - American Amber / Red","3.1253","417",
"18162","Sauhusanttu","5","0","panimo-tislaamo-teerenpeli-sauhusanttu","Rauchbier","3.33799","608",
"111278","Keisari EloWehn?","4,7","14","nokian-panimo-keisari-elowehna","Hefeweizen","3.18238","3490",
"298110","Karhu Tuplahumala","4,6","0","sinebrychoff-karhu-tuplahumala","Lager - Euro","2.65531","1637",
"121861","IPA Is Dead Motueka","6,7","75","brewdog-ipa-is-dead-motueka","IPA - American","3.74348","575",
"27831","Draft Bear","8","0","mikkeller-draft-bear","Pilsner - Imperial / Double","3.76099","4367",
"97536","Cascade Pale Ale","4,5","0","stadin-panimo-cascade-pale-ale","Pale Ale - American","0","7",
"5941","Leffe Brune / Bruin","6,5","20","abbaye-de-leffe-leffe-brune-bruin","Brown Ale - Belgian","3.58957","110366",
"6646","La Trappe Isid'or","7,5","27","bierbrouwerij-de-koningshoeven-la-trappe-isid-or","Belgian Strong Golden Ale","3.81796","56111",
"7457","Sol","4,5","0","cerveceria-cuauhtemoc-moctezuma-s-a-de-c-v-sol","Lager - North American Adjunct","2.88093","130271",
"1353","Goose IPA","5,9","55","goose-island-beer-co-goose-ipa","IPA - English","3.54408","379395",
"322605","West Coast IPA","6,5","0","stadin-panimo-west-coast-ipa","IPA - American","3.51471","34",
